,MW,type
TRPS1,189.4177352539,proteozyme
PRAMPC,30.055246233400002,proteozyme
MCITL2,169.7703123378,proteozyme
DXYLK,138.9935278145,proteozyme
MDH3,79.5496294808,proteozyme
SOTA,115.34403063109998,proteozyme
SGSAD,70.0357053299,proteozyme
PTA2,611.5608241225,proteozyme
MDH2,79.5496294808,proteozyme
ACOTA_num1,120.9158436089,proteozyme
ACOTA_num2,115.34403063109998,proteozyme
ACOTA_num3,115.61241170470001,proteozyme
ACOTA_num4,59.0769875943,proteozyme
GPDDA5,36.2018596208,proteozyme
PDX5PS,371.5359543687,proteozyme
PPBNGS,376.41805968589995,proteozyme
PPNCL2,688.4630962021,proteozyme
PRAGSr,60.67683992919999,proteozyme
PRFGS,186.7608682871,proteozyme
ETHAAL,643.3588303294,proteozyme
MAN1PT2,70.0224975999,proteozyme
AP4AH,41.3358363491,proteozyme
AP5AH,41.3358363491,proteozyme
ADNCYC,128.888953978,proteozyme
MI1PP,38.5297220333,proteozyme
MCITS,113.8564440012,proteozyme
PPAKr,57.30054790929999,proteozyme
NTP3_num1,90.9582025002,proteozyme
NTP3_num2,48.4775201147,proteozyme
NTP3_num3,47.0983689481,proteozyme
NTP3_num4,51.7654524209,proteozyme
NTP3_num5,41.690199745,proteozyme
NTP3_num6,47.6973395036,proteozyme
NTP3_num7,63.8291288483,proteozyme
PPM2,58.60269801,proteozyme
MOAT2,62.4608080203,proteozyme
G6PDH2r,73.5728675012,proteozyme
NADH5_num1,53.8229526003,proteozyme
NADH5_num2,62.5500922751,proteozyme
NADH5_num3,53.27998282,proteozyme
NADH5_num4,110.12895844059999,proteozyme
MOHMT,372.9524834112,proteozyme
GMPS,155.0038060432,proteozyme
UDPGD,115.32170956739999,proteozyme
GLCRD_num1,64.5192327408,proteozyme
GLCRD_num2,64.904105993,proteozyme
PPPNDO,167.7320954442,proteozyme
CHRPL_num1,24.800022543700003,proteozyme
CHRPL_num2,78.4936714673,proteozyme
TDPAGTA,221.3669699693,proteozyme
UACMAMO,121.0851667075,proteozyme
FBA3,103.40926164849999,proteozyme
PMPK,151.2739430912,proteozyme
LCADi,276.16201149759996,proteozyme
ADK3,31.151751977999997,proteozyme
GLUDC_num1,417.510873803,proteozyme
GLUDC_num2,417.3758908024,proteozyme
BSORy,113.3892865911,proteozyme
ADSK,58.962740729800004,proteozyme
HSDy_num1,234.80094838419998,proteozyme
HSDy_num2,470.830479813,proteozyme
CYSTL_num1,228.2949526635,proteozyme
CYSTL_num2,115.2819543001,proteozyme
SHSL1,219.51458583680002,proteozyme
SSALy_num1,131.33198779609998,proteozyme
SSALy_num2,273.2419144719,proteozyme
3HCINNMH,82.13319354609999,proteozyme
BSORx,113.3892865911,proteozyme
GLUtex_num1,54.4419989054,proteozyme
GLUtex_num2,154.221380118,proteozyme
GLUtex_num3,155.8510819227,proteozyme
GLUtex_num4,159.9514217012,proteozyme
GLYtex_num1,54.4419989054,proteozyme
GLYtex_num2,154.221380118,proteozyme
GLYtex_num3,155.8510819227,proteozyme
GLYtex_num4,159.9514217012,proteozyme
GLYALDtex_num1,54.4419989054,proteozyme
GLYALDtex_num2,154.221380118,proteozyme
GLYALDtex_num3,155.8510819227,proteozyme
GLYALDtex_num4,159.9514217012,proteozyme
GLYBtex_num1,54.4419989054,proteozyme
GLYBtex_num2,154.221380118,proteozyme
GLYBtex_num3,155.8510819227,proteozyme
GLYBtex_num4,159.9514217012,proteozyme
GLYCtex_num1,54.4419989054,proteozyme
GLYCtex_num2,154.221380118,proteozyme
GLYCtex_num3,155.8510819227,proteozyme
GLYCtex_num4,159.9514217012,proteozyme
GLYC3Ptex_num1,54.4419989054,proteozyme
GLYC3Ptex_num2,154.221380118,proteozyme
GLYC3Ptex_num3,155.8510819227,proteozyme
GLYC3Ptex_num4,159.9514217012,proteozyme
GLYCLTtex_num1,54.4419989054,proteozyme
GLYCLTtex_num2,154.221380118,proteozyme
GLYCLTtex_num3,155.8510819227,proteozyme
GLYCLTtex_num4,159.9514217012,proteozyme
GTPtex_num1,154.221380118,proteozyme
GTPtex_num2,54.4419989054,proteozyme
GTPtex_num3,159.9514217012,proteozyme
GTPtex_num4,155.8510819227,proteozyme
GUAtex,44.363444296999994,proteozyme
Htex_num1,54.4419989054,proteozyme
Htex_num2,154.221380118,proteozyme
Htex_num3,155.8510819227,proteozyme
Htex_num4,159.9514217012,proteozyme
H2tex_num1,54.4419989054,proteozyme
H2tex_num2,154.221380118,proteozyme
H2tex_num3,155.8510819227,proteozyme
H2tex_num4,159.9514217012,proteozyme
H2Otex_num1,54.4419989054,proteozyme
H2Otex_num2,159.9514217012,proteozyme
H2Otex_num3,46.112411903600005,proteozyme
H2Otex_num4,35.925421831899996,proteozyme
H2Otex_num5,49.1338122184,proteozyme
H2Otex_num6,154.221380118,proteozyme
H2Otex_num7,155.8510819227,proteozyme
FACOAL160t2pp_num1,80.2674696063,proteozyme
FACOAL160t2pp_num2,164.652845272,proteozyme
FACOAL180t2pp_num1,80.2674696063,proteozyme
FACOAL180t2pp_num2,164.652845272,proteozyme
SPODMpp,23.352587413000002,proteozyme
NO3R1bpp,249.9395164329,proteozyme
PHYTSpp,124.30283389009999,proteozyme
PPTHpp,130.5943360756,proteozyme
NO3R2pp_num1,331.46515439899997,proteozyme
NO3R2pp_num2,626.7796951696,proteozyme
NTP3pp,124.30283389009999,proteozyme
NO3R2bpp,174.9219874243,proteozyme
THD2pp,272.9944016117,proteozyme
TMAOR1pp_num1,182.3492223125,proteozyme
TMAOR1pp_num2,170.7104385592,proteozyme
TMAOR2pp_num1,182.3492223125,proteozyme
TMAOR2pp_num2,170.7104385592,proteozyme
DAPtex_num1,54.4419989054,proteozyme
DAPtex_num2,154.221380118,proteozyme
DAPtex_num3,155.8510819227,proteozyme
DAPtex_num4,159.9514217012,proteozyme
12PPDStex_num1,54.4419989054,proteozyme
12PPDStex_num2,154.221380118,proteozyme
12PPDStex_num3,155.8510819227,proteozyme
12PPDStex_num4,159.9514217012,proteozyme
DDGLCNtex_num1,54.4419989054,proteozyme
DDGLCNtex_num2,154.221380118,proteozyme
DDGLCNtex_num3,155.8510819227,proteozyme
DDGLCNtex_num4,159.9514217012,proteozyme
26DAHtex_num1,54.4419989054,proteozyme
26DAHtex_num2,154.221380118,proteozyme
26DAHtex_num3,155.8510819227,proteozyme
26DAHtex_num4,159.9514217012,proteozyme
HCINNMtex_num1,54.4419989054,proteozyme
HCINNMtex_num2,154.221380118,proteozyme
HCINNMtex_num3,155.8510819227,proteozyme
HCINNMtex_num4,159.9514217012,proteozyme
HPPPNtex_num1,159.9514217012,proteozyme
HPPPNtex_num2,155.8510819227,proteozyme
HPPPNtex_num3,54.4419989054,proteozyme
HPPPNtex_num4,154.221380118,proteozyme
ACtex_num1,54.4419989054,proteozyme
ACtex_num2,154.221380118,proteozyme
ACtex_num3,155.8510819227,proteozyme
ACtex_num4,159.9514217012,proteozyme
ACALDtex_num1,54.4419989054,proteozyme
ACALDtex_num2,154.221380118,proteozyme
ACALDtex_num3,155.8510819227,proteozyme
ACALDtex_num4,159.9514217012,proteozyme
ACMANAtex_num1,155.8510819227,proteozyme
ACMANAtex_num2,159.9514217012,proteozyme
ACMANAtex_num3,154.221380118,proteozyme
ACMANAtex_num4,54.4419989054,proteozyme
ACMUMtex_num1,54.4419989054,proteozyme
ACMUMtex_num2,154.221380118,proteozyme
ACMUMtex_num3,155.8510819227,proteozyme
ACMUMtex_num4,159.9514217012,proteozyme
ACACT7r_num1,61.456228076500004,proteozyme
ACACT7r_num2,107.9763626052,proteozyme
PSP_L,46.2834520071,proteozyme
ACACT2r_num1,61.456228076500004,proteozyme
ACACT2r_num2,107.9763626052,proteozyme
ACACT3r_num1,61.456228076500004,proteozyme
ACACT3r_num2,107.9763626052,proteozyme
ACACT4r_num1,61.456228076500004,proteozyme
ACACT4r_num2,107.9763626052,proteozyme
SUCCt2_2pp_num1,60.011038259900005,proteozyme
SUCCt2_2pp_num2,26.509102805700003,proteozyme
SUCFUMtpp_num1,63.941526630599995,proteozyme
SUCFUMtpp_num2,63.311649986899994,proteozyme
SUCFUMtpp_num3,60.4262892911,proteozyme
SUCptspp,269.828640808,proteozyme
SULabcpp_num1,153.6644101439,proteozyme
SULabcpp_num2,241.1228283487,proteozyme
SULabcpp_num3,239.8610939018,proteozyme
TSULabcpp_num1,239.8610939018,proteozyme
TSULabcpp_num2,241.1228283487,proteozyme
TARTRt7pp,69.87734464719999,proteozyme
AHGDx,233.3846834963,proteozyme
TAURabcpp,198.75454374549997,proteozyme
THMDt2pp_copy1_num1,61.269602851600006,proteozyme
THMDt2pp_copy1_num2,57.421662793399996,proteozyme
Kt2pp_num1,187.5130485106,proteozyme
Kt2pp_num2,186.2134078786,proteozyme
Kt2pp_num3,243.35295355920002,proteozyme
Kt2pp_num4,91.5217763393,proteozyme
AKGt2rpp,62.1456715825,proteozyme
XYLt2pp,70.80399898399999,proteozyme
THMabcpp,271.059601244,proteozyme
THMDt2pp_copy2,60.9402020654,proteozyme
THRabcpp,228.5797113223,proteozyme
TREptspp,338.9837867788,proteozyme
TRPt2rpp_num1,59.713071871100006,proteozyme
TRPt2rpp_num2,58.553301099799995,proteozyme
TRPt2rpp_num3,65.6293424473,proteozyme
TYRt2rpp_num1,56.554311164299996,proteozyme
TYRt2rpp_num2,65.6293424473,proteozyme
URIt2pp_copy1_num1,61.269602851600006,proteozyme
URIt2pp_copy1_num2,57.421662793399996,proteozyme
URIt2pp_copy2,60.9402020654,proteozyme
VALabcpp,228.5797113223,proteozyme
XTSNt2rpp,60.9402020654,proteozyme
XYLabcpp,230.1659596953,proteozyme
XYLUt2pp,130.5638262193,proteozyme
THRt4pp,57.424172262099994,proteozyme
GALtex_num1,54.4419989054,proteozyme
GALtex_num2,154.221380118,proteozyme
GALtex_num3,155.8510819227,proteozyme
GALtex_num4,159.9514217012,proteozyme
GALCTtex_num1,54.4419989054,proteozyme
GALCTtex_num2,154.221380118,proteozyme
GALCTtex_num3,155.8510819227,proteozyme
GALCTtex_num4,159.9514217012,proteozyme
GALCTNtex_num1,54.4419989054,proteozyme
GALCTNtex_num2,154.221380118,proteozyme
GALCTNtex_num3,155.8510819227,proteozyme
GALCTNtex_num4,159.9514217012,proteozyme
GALTtex_num1,54.4419989054,proteozyme
GALTtex_num2,154.221380118,proteozyme
GALTtex_num3,155.8510819227,proteozyme
GALTtex_num4,159.9514217012,proteozyme
GALURtex_num1,54.4419989054,proteozyme
GALURtex_num2,154.221380118,proteozyme
GALURtex_num3,155.8510819227,proteozyme
GALURtex_num4,159.9514217012,proteozyme
GTPCI,327.9561246926,proteozyme
FDMO,220.49658056229998,proteozyme
FEOXAMabcpp,212.90094711659998,proteozyme
CBL1abcpp,202.6432956894,proteozyme
ACACt2pp,62.7733029121,proteozyme
ACGAptspp_num1,337.9160738856,proteozyme
ACGAptspp_num2,360.4875561464,proteozyme
ACMANAptspp,390.7967870277,proteozyme
ACNAMt2pp,70.7289790776,proteozyme
CHOLD,81.7262633848,proteozyme
DRPA,36.630054227399995,proteozyme
TKT2_num1,190.75065936549998,proteozyme
TKT2_num2,96.4728260071,proteozyme
FEENTERabcpp,214.8010111544,proteozyme
FECRMabcpp,212.90094711659998,proteozyme
GAMtex_num1,54.4419989054,proteozyme
GAMtex_num2,154.221380118,proteozyme
GAMtex_num3,155.8510819227,proteozyme
GAMtex_num4,159.9514217012,proteozyme
GBBTNtex_num1,54.4419989054,proteozyme
GBBTNtex_num2,154.221380118,proteozyme
GBBTNtex_num3,155.8510819227,proteozyme
GBBTNtex_num4,159.9514217012,proteozyme
ARBt2rpp,68.26336004119999,proteozyme
DMSOR1pp,170.7104385592,proteozyme
ARGabcpp_num1,180.7039353864,proteozyme
ARGabcpp_num2,138.6579193952,proteozyme
ARGabcpp_num3,138.7901287725,proteozyme
ARGAGMt7pp,123.73688265959998,proteozyme
ASCBptspp,351.1290869776,proteozyme
ASNt2rpp,71.6296141863,proteozyme
ASPabcpp,183.79850652539997,proteozyme
ASPt2pp,62.286598061599996,proteozyme
ASPt2_2pp,60.011038259900005,proteozyme
ASPt2_3pp_num1,60.4262892911,proteozyme
ASPt2_3pp_num2,63.311649986899994,proteozyme
HIStex_num1,54.4419989054,proteozyme
HIStex_num2,154.221380118,proteozyme
HIStex_num3,155.8510819227,proteozyme
HIStex_num4,159.9514217012,proteozyme
HXAtex_num1,54.4419989054,proteozyme
HXAtex_num2,154.221380118,proteozyme
HXAtex_num3,155.8510819227,proteozyme
HXAtex_num4,159.9514217012,proteozyme
HYXNtex_num1,155.8510819227,proteozyme
HYXNtex_num2,159.9514217012,proteozyme
HYXNtex_num3,154.221380118,proteozyme
HYXNtex_num4,54.4419989054,proteozyme
IDONtex_num1,54.4419989054,proteozyme
IDONtex_num2,154.221380118,proteozyme
IDONtex_num3,155.8510819227,proteozyme
IDONtex_num4,159.9514217012,proteozyme
ILEtex_num1,54.4419989054,proteozyme
ILEtex_num2,154.221380118,proteozyme
ILEtex_num3,155.8510819227,proteozyme
ILEtex_num4,159.9514217012,proteozyme
INSTtex_num1,54.4419989054,proteozyme
INSTtex_num2,154.221380118,proteozyme
INSTtex_num3,155.8510819227,proteozyme
INSTtex_num4,159.9514217012,proteozyme
INStex,44.363444296999994,proteozyme
Ktex_num1,54.4419989054,proteozyme
Ktex_num2,154.221380118,proteozyme
Ktex_num3,155.8510819227,proteozyme
Ktex_num4,159.9514217012,proteozyme
D_LACtex_num1,54.4419989054,proteozyme
D_LACtex_num2,154.221380118,proteozyme
D_LACtex_num3,155.8510819227,proteozyme
D_LACtex_num4,159.9514217012,proteozyme
NTD8pp_num1,137.9074561766,proteozyme
NTD8pp_num2,80.334696952,proteozyme
FRULYStex_num1,54.4419989054,proteozyme
FRULYStex_num2,154.221380118,proteozyme
FRULYStex_num3,155.8510819227,proteozyme
FRULYStex_num4,159.9514217012,proteozyme
GALCTt2rpp_num1,64.9055588433,proteozyme
GALCTt2rpp_num2,64.73002811159999,proteozyme
GALt2pp,67.3363094725,proteozyme
ASPtex_num1,54.4419989054,proteozyme
ASPtex_num2,154.221380118,proteozyme
ASPtex_num3,155.8510819227,proteozyme
ASPtex_num4,159.9514217012,proteozyme
ABUTt2pp,67.4652169173,proteozyme
CYSabcpp,176.9779026761,proteozyme
SBTptspp,268.7238141935,proteozyme
TREHpp,84.0496351691,proteozyme
CYTBDpp_num1,132.5312496801,proteozyme
CYTBDpp_num2,138.2848010227,proteozyme
CYTBD2pp,132.5312496801,proteozyme
ACt2rpp,26.509102805700003,proteozyme
ATPS4rpp_num1,718.0308451212001,proteozyme
ATPS4rpp_num2,700.0264638171,proteozyme
INDOLEtex_num1,54.4419989054,proteozyme
INDOLEtex_num2,154.221380118,proteozyme
INDOLEtex_num3,155.8510819227,proteozyme
INDOLEtex_num4,159.9514217012,proteozyme
L_LACtex_num1,159.9514217012,proteozyme
L_LACtex_num2,155.8510819227,proteozyme
L_LACtex_num3,54.4419989054,proteozyme
L_LACtex_num4,154.221380118,proteozyme
ACt4pp,156.3718627166,proteozyme
ADEt2rpp_num1,61.8990832634,proteozyme
ADEt2rpp_num2,64.543534964,proteozyme
ADEt2rpp_num3,61.9886316728,proteozyme
ADNt2pp_copy1_num1,61.269602851600006,proteozyme
ADNt2pp_copy1_num2,57.421662793399996,proteozyme
ADNt2pp_copy2,60.9402020654,proteozyme
ALAabcpp,228.5797113223,proteozyme
ALLabcpp,209.0600071553,proteozyme
ALLTNt2rpp,69.2826005653,proteozyme
ARBabcpp,282.6443653816,proteozyme
ECOAH8_num1,101.79488081059999,proteozyme
ECOAH8_num2,210.2509481694,proteozyme
GLCDpp_num1,114.57362374019999,proteozyme
GLCDpp_num2,54.2236751285,proteozyme
GUAtpp_num1,61.756703934,proteozyme
GUAtpp_num2,60.3745149895,proteozyme
HYD2pp_num1,637.8455275955,proteozyme
HYD2pp_num2,240.0481153586,proteozyme
HYXNtpp_num1,60.3745149895,proteozyme
HYXNtpp_num2,61.756703934,proteozyme
FE3DCITabcpp,209.41106861869997,proteozyme
CPGNtonex,196.9818022249,proteozyme
GLCRtex_num1,54.4419989054,proteozyme
GLCRtex_num2,154.221380118,proteozyme
GLCRtex_num3,155.8510819227,proteozyme
GLCRtex_num4,159.9514217012,proteozyme
GLCNtex_num1,54.4419989054,proteozyme
GLCNtex_num2,154.221380118,proteozyme
GLCNtex_num3,155.8510819227,proteozyme
GLCNtex_num4,159.9514217012,proteozyme
GLCURtex_num1,54.4419989054,proteozyme
GLCURtex_num2,154.221380118,proteozyme
GLCURtex_num3,155.8510819227,proteozyme
GLCURtex_num4,159.9514217012,proteozyme
GLNtex_num1,159.9514217012,proteozyme
GLNtex_num2,155.8510819227,proteozyme
GLNtex_num3,54.4419989054,proteozyme
GLNtex_num4,154.221380118,proteozyme
O2tex_num1,54.4419989054,proteozyme
O2tex_num2,154.221380118,proteozyme
O2tex_num3,155.8510819227,proteozyme
O2tex_num4,159.9514217012,proteozyme
OCTAtex_num1,54.4419989054,proteozyme
OCTAtex_num2,154.221380118,proteozyme
OCTAtex_num3,155.8510819227,proteozyme
OCTAtex_num4,159.9514217012,proteozyme
ORNtex_num1,54.4419989054,proteozyme
ORNtex_num2,154.221380118,proteozyme
ORNtex_num3,155.8510819227,proteozyme
ORNtex_num4,159.9514217012,proteozyme
ECOAH5_num1,101.79488081059999,proteozyme
ECOAH5_num2,210.2509481694,proteozyme
DHFS,59.9706226061,proteozyme
CITt7pp,70.1232725798,proteozyme
CRNt7pp,224.2169339487,proteozyme
CHLabcpp,176.5700479737,proteozyme
DGSNt2pp,61.269602851600006,proteozyme
DINSt2pp,61.269602851600006,proteozyme
DURIt2pp_num1,57.421662793399996,proteozyme
DURIt2pp_num2,61.269602851600006,proteozyme
FE2abcpp,111.5705821701,proteozyme
FRUptspp,384.2513001943,proteozyme
FUCtpp,62.796020207699996,proteozyme
FUMt2_2pp,60.011038259900005,proteozyme
FUMt2_3pp_num1,63.311649986899994,proteozyme
FUMt2_3pp_num2,60.4262892911,proteozyme
FUMt2_3pp_num3,63.941526630599995,proteozyme
FEENTERtonex,198.1364219815,proteozyme
CSNt2pp,57.651213140799996,proteozyme
CYNTt2pp,54.628095821100004,proteozyme
CYTDt2pp_copy1_num1,57.421662793399996,proteozyme
CYTDt2pp_copy1_num2,61.269602851600006,proteozyme
CYTDt2pp_copy2,60.9402020654,proteozyme
DADNt2pp_num1,57.421662793399996,proteozyme
DADNt2pp_num2,61.269602851600006,proteozyme
DCYTt2pp_num1,57.421662793399996,proteozyme
DCYTt2pp_num2,61.269602851600006,proteozyme
DDGLCNt2rpp,44.4695023689,proteozyme
RMNtex_num1,155.8510819227,proteozyme
RMNtex_num2,154.221380118,proteozyme
RMNtex_num3,159.9514217012,proteozyme
RMNtex_num4,54.4419989054,proteozyme
MALTTRtexi,197.7681904691,proteozyme
MALTTTRtexi,197.7681904691,proteozyme
MALTPTtexi,197.7681904691,proteozyme
MALTtexi,197.7681904691,proteozyme
GLCtex_copy1,197.7681904691,proteozyme
FE3DCITtonex,202.3823109446,proteozyme
PHEtex_num1,54.4419989054,proteozyme
PHEtex_num2,154.221380118,proteozyme
PHEtex_num3,155.8510819227,proteozyme
PHEtex_num4,159.9514217012,proteozyme
PItex_num1,54.4419989054,proteozyme
PItex_num2,154.221380118,proteozyme
PItex_num3,155.8510819227,proteozyme
PItex_num4,159.9514217012,proteozyme
ACGAMK,43.641906007100005,proteozyme
METS_num1,179.621165681,proteozyme
METS_num2,111.8344726155,proteozyme
CYSabc2pp,169.02777375719998,proteozyme
PRASCSi,106.962801405,proteozyme
TRSARr_num1,162.7222713779,proteozyme
TRSARr_num2,40.1876883802,proteozyme
LYXI,249.35903669939998,proteozyme
PNTOtex_num1,54.4419989054,proteozyme
PNTOtex_num2,154.221380118,proteozyme
PNTOtex_num3,155.8510819227,proteozyme
PNTOtex_num4,159.9514217012,proteozyme
PPPNtex_num1,54.4419989054,proteozyme
PPPNtex_num2,154.221380118,proteozyme
PPPNtex_num3,155.8510819227,proteozyme
PPPNtex_num4,159.9514217012,proteozyme
PPTtex_num1,54.4419989054,proteozyme
PPTtex_num2,154.221380118,proteozyme
PPTtex_num3,155.8510819227,proteozyme
PPTtex_num4,159.9514217012,proteozyme
PTRCtex_num1,54.4419989054,proteozyme
PTRCtex_num2,154.221380118,proteozyme
PTRCtex_num3,155.8510819227,proteozyme
PTRCtex_num4,159.9514217012,proteozyme
PYRtex_num1,54.4419989054,proteozyme
PYRtex_num2,154.221380118,proteozyme
PYRtex_num3,155.8510819227,proteozyme
PYRtex_num4,159.9514217012,proteozyme
DSERtex_num1,54.4419989054,proteozyme
DSERtex_num2,154.221380118,proteozyme
DSERtex_num3,155.8510819227,proteozyme
DSERtex_num4,159.9514217012,proteozyme
SERtex_num1,54.4419989054,proteozyme
SERtex_num2,154.221380118,proteozyme
SERtex_num3,155.8510819227,proteozyme
SERtex_num4,159.9514217012,proteozyme
SO4tex_num1,54.4419989054,proteozyme
SO4tex_num2,154.221380118,proteozyme
SO4tex_num3,155.8510819227,proteozyme
SO4tex_num4,159.9514217012,proteozyme
SPMDtex_num1,155.8510819227,proteozyme
SPMDtex_num2,159.9514217012,proteozyme
SPMDtex_num3,154.221380118,proteozyme
SPMDtex_num4,54.4419989054,proteozyme
SUCCtex_num1,54.4419989054,proteozyme
SUCCtex_num2,154.221380118,proteozyme
SUCCtex_num3,155.8510819227,proteozyme
SUCCtex_num4,159.9514217012,proteozyme
SUCRtex_num1,54.4419989054,proteozyme
SUCRtex_num2,154.221380118,proteozyme
SUCRtex_num3,155.8510819227,proteozyme
SUCRtex_num4,159.9514217012,proteozyme
TARTRtex_num1,54.4419989054,proteozyme
TARTRtex_num2,154.221380118,proteozyme
TARTRtex_num3,155.8510819227,proteozyme
TARTRtex_num4,159.9514217012,proteozyme
TAURtex_num1,54.4419989054,proteozyme
TAURtex_num2,154.221380118,proteozyme
TAURtex_num3,155.8510819227,proteozyme
TAURtex_num4,159.9514217012,proteozyme
THRtex_num1,54.4419989054,proteozyme
THRtex_num2,154.221380118,proteozyme
THRtex_num3,155.8510819227,proteozyme
THRtex_num4,159.9514217012,proteozyme
THMDtex_num1,54.4419989054,proteozyme
THMDtex_num2,154.221380118,proteozyme
THMDtex_num3,155.8510819227,proteozyme
THMDtex_num4,159.9514217012,proteozyme
CBIuabcpp,202.6432956894,proteozyme
METDtex_num1,54.4419989054,proteozyme
METDtex_num2,154.221380118,proteozyme
METDtex_num3,155.8510819227,proteozyme
METDtex_num4,159.9514217012,proteozyme
METtex_num1,54.4419989054,proteozyme
METtex_num2,154.221380118,proteozyme
METtex_num3,155.8510819227,proteozyme
METtex_num4,159.9514217012,proteozyme
MNLtex_num1,154.221380118,proteozyme
MNLtex_num2,54.4419989054,proteozyme
MNLtex_num3,159.9514217012,proteozyme
MNLtex_num4,155.8510819227,proteozyme
NAtex_num1,54.4419989054,proteozyme
NAtex_num2,154.221380118,proteozyme
